#EXPORTTYPE:                 ,DATA ALL                                                      
#FILE:                       ,PYRO_MDF_30_900_N2_30Kmin_recal_02.ngb-ds3                    
#FORMAT:                     ,NETZSCH5                                                      
#FTYPE:                      ,ANSI                                                          
#IDENTITY:                   ,pyro_30_900_N2_30Kmin_02                                      
#DECIMAL:                    ,POINT                                                         
#SEPARATOR:                  ,COMMA                                                         
#MTYPE:                      ,DSC                                                           
#INSTRUMENT:                 ,NETZSCH STA 449F3                                             
#PROJECT:                    ,pyroboard                                                     
#DATE/TIME:                  ,19.02.2021 18:19:38 (UTC+1)                                   
#CORR. FILE:                 ,Correction for method PYROBOARD_30_900_N2_30Kmin_Recal_cooling
#TEMPCAL:                    ,06-01-2021 09:50                                              
#SENSITIVITY:                ,06-01-2021 10:22                                              
#LABORATORY:                 ,TUPO                                                          
#OPERATOR:                   ,LH                                                            
#REMARK:                     ,                                                              
#SAMPLE:                     ,pyro_30_900_N2_30Kmin_02                                      
#SAMPLE MASS /mg:            ,10.3487                                                       
#MATERIAL:                   ,MDF                                                           
#REFERENCE:                  ,-----                                                         
#REFERENCE MASS /mg:         ,0                                                             
#TYPE OF CRUCIBLE:           ,Al2O3 85 µl, open                                             
#SAMPLE CRUCIBLE MASS /mg:   ,132.8318                                                      
#REFERENCE CRUCIBLE MASS /mg:,136.50                                                        
#DSC RANGE /µV:              ,5000                                                          
#TG RANGE /mg:               ,35000                                                         
#TAU-R:                      ,---                                                           
#CORR. CODE:                 ,020                                                           
#EXO:                        ,-1                                                            
#RANGE:                      ,30°C/30.0(K/min)/900°C                                        
#SEGMENT:                    ,S2/4                                                          
#SEG. 2:                     ,30°C/30.0(K/min)/900°C                                        

##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),Sensit./(uV/mW)
357.64001,15.90000,      0.17097, 62.81985,50.00000,20.00000,4.37063
357.93399,15.91000,      0.17326, 62.68476,50.00000,20.00000,4.36949
358.23099,15.92000,      0.17548, 62.53353,50.00000,20.00000,4.36834
358.52802,15.93000,      0.17779, 62.35960,50.00000,20.00000,4.36719
358.82101,15.94000,      0.18027, 62.16305,50.00000,20.00000,4.36606
359.11801,15.95000,      0.18280, 62.02371,50.00000,20.00000,4.36491
359.41501,15.96000,      0.18535, 61.86813,50.00000,20.00000,4.36377
359.71201,15.97000,      0.18785, 61.69207,50.00000,20.00000,4.36262
360.00500,15.98000,      0.19041, 61.49437,50.00000,20.00000,4.36149
360.30200,15.99000,      0.19302, 61.35503,50.00000,20.00000,4.36034
360.60101,16.00000,      0.19562, 61.20052,50.00000,20.00000,4.35919
360.89600,16.01000,      0.19818, 61.02658,50.00000,20.00000,4.35805
361.19601,16.02000,      0.20078, 60.83004,50.00000,20.00000,4.35689
361.49200,16.03000,      0.20334, 60.68953,50.00000,20.00000,4.35575
361.78900,16.04000,      0.20590, 60.53183,50.00000,20.00000,4.35461
362.08600,16.05000,      0.20846, 60.35143,50.00000,20.00000,4.35346
362.38199,16.06000,      0.21123, 60.14725,50.00000,20.00000,4.35232
362.67999,16.07000,      0.21410, 60.00143,50.00000,20.00000,4.35117
362.97699,16.08000,      0.21690, 59.84044,50.00000,20.00000,4.35003
363.27100,16.09000,      0.21990, 59.66119,50.00000,20.00000,4.34890
363.57001,16.10000,      0.22274, 59.46455,50.00000,20.00000,4.34775
363.86600,16.11000,      0.22560, 59.31874,50.00000,20.00000,4.34661
364.16400,16.12000,      0.22834, 59.15563,50.00000,20.00000,4.34546
364.45999,16.13000,      0.23135, 58.97096,50.00000,20.00000,4.34432
364.75800,16.14000,      0.23430, 58.76785,50.00000,20.00000,4.34318
365.05499,16.15000,      0.23737, 58.61991,50.00000,20.00000,4.34203
365.35300,16.16000,      0.24043, 58.45573,50.00000,20.00000,4.34089
365.64801,16.17000,      0.24366, 58.27097,50.00000,20.00000,4.33975
365.94400,16.18000,      0.24678, 58.06032,50.00000,20.00000,4.33862
366.24301,16.19000,      0.24980, 57.91016,50.00000,20.00000,4.33747
366.53699,16.20000,      0.25310, 57.74163,50.00000,20.00000,4.33634
366.83600,16.21000,      0.25651, 57.55156,50.00000,20.00000,4.33519
367.13300,16.22000,      0.25985, 57.33656,50.00000,20.00000,4.33405
367.43201,16.23000,      0.26308, 57.18205,50.00000,20.00000,4.33290
367.72699,16.24000,      0.26625, 57.01034,50.00000,20.00000,4.33177
368.02399,16.25000,      0.26942, 56.81582,50.00000,20.00000,4.33063
368.32199,16.26000,      0.27267, 56.59444,50.00000,20.00000,4.32949
368.62100,16.27000,      0.27613, 56.43993,50.00000,20.00000,4.32834
368.91699,16.28000,      0.27948, 56.26821,50.00000,20.00000,4.32721
369.21301,16.29000,      0.28280, 56.07157,50.00000,20.00000,4.32608
369.51300,16.30000,      0.28625, 55.84903,50.00000,20.00000,4.32493
369.80701,16.31000,      0.28960, 55.69027,50.00000,20.00000,4.32380
370.10599,16.32000,      0.29284, 55.51411,50.00000,20.00000,4.32266
370.40302,16.33000,      0.29620, 55.32191,50.00000,20.00000,4.32152
370.70200,16.34000,      0.29978, 55.10140,50.00000,20.00000,4.32038
371.00000,16.35000,      0.30327, 54.94264,50.00000,20.00000,4.31924
371.29501,16.36000,      0.30667, 54.76552,50.00000,20.00000,4.31811
371.59201,16.37000,      0.31023, 54.56569,50.00000,20.00000,4.31697
371.89200,16.38000,      0.31363, 54.33773,50.00000,20.00000,4.31583
372.18900,16.39000,      0.31721, 54.17346,50.00000,20.00000,4.31469
372.48499,16.40000,      0.32070, 53.99199,50.00000,20.00000,4.31356
372.78299,16.41000,      0.32417, 53.78569,50.00000,20.00000,4.31242
373.08200,16.42000,      0.32788, 53.55126,50.00000,20.00000,4.31128
373.38000,16.43000,      0.33154, 53.38602,50.00000,20.00000,4.31014
373.67599,16.44000,      0.33517, 53.20127,50.00000,20.00000,4.30901
373.97601,16.45000,      0.33883, 52.99390,50.00000,20.00000,4.30787
374.27200,16.46000,      0.34286, 52.75841,50.00000,20.00000,4.30674
374.57001,16.47000,      0.34654, 52.59095,50.00000,20.00000,4.30560
374.86600,16.48000,      0.35015, 52.40300,50.00000,20.00000,4.30447
375.16501,16.49000,      0.35373, 52.19013,50.00000,20.00000,4.30333
375.46301,16.50000,      0.35722, 51.94604,50.00000,20.00000,4.30220
375.75800,16.51000,      0.36074, 51.77317,50.00000,20.00000,4.30107
376.05899,16.52000,      0.36440, 51.58309,50.00000,20.00000,4.29993
376.35501,16.53000,      0.36807, 51.36809,50.00000,20.00000,4.29880
376.65302,16.54000,      0.37170, 51.12507,50.00000,20.00000,4.29767
376.95001,16.55000,      0.37528, 50.95326,50.00000,20.00000,4.29654
377.24899,16.56000,      0.37881, 50.76096,50.00000,20.00000,4.29540
377.54800,16.57000,      0.38253, 50.54277,50.00000,20.00000,4.29426
377.84299,16.58000,      0.38621, 50.29540,50.00000,20.00000,4.29314
378.14200,16.59000,      0.38979, 50.11828,50.00000,20.00000,4.29200
378.44000,16.60000,      0.39325, 49.92163,50.00000,20.00000,4.29087
378.73801,16.61000,      0.39669, 49.69909,50.00000,20.00000,4.28974
379.03601,16.62000,      0.40007, 49.51221,50.00000,20.00000,4.28861
379.33401,16.63000,      0.40362, 49.28967,50.00000,20.00000,4.28747
379.63300,16.64000,      0.40694, 49.04665,50.00000,20.00000,4.28634
379.92899,16.65000,      0.41028, 48.79599,50.00000,20.00000,4.28521
380.23001,16.66000,      0.41349, 48.53132,50.00000,20.00000,4.28407
380.52802,16.67000,      0.41683, 48.25370,50.00000,20.00000,4.28294
380.82599,16.68000,      0.42008, 48.05068,50.00000,20.00000,4.28181
381.12500,16.69000,      0.42339, 47.81625,50.00000,20.00000,4.28068
381.42099,16.70000,      0.42685, 47.61313,50.00000,20.00000,4.27956
381.72000,16.71000,      0.43013, 47.37658,50.00000,20.00000,4.27842
382.01801,16.72000,      0.43338, 47.17240,50.00000,20.00000,4.27729
382.31699,16.73000,      0.43637, 46.93363,50.00000,20.00000,4.27616
382.61801,16.74000,      0.43906, 46.72839,50.00000,20.00000,4.27502
382.91599,16.75000,      0.44185, 46.48971,50.00000,20.00000,4.27389
383.21301,16.76000,      0.44445, 46.28659,50.00000,20.00000,4.27277
383.51001,16.77000,      0.44685, 46.04569,50.00000,20.00000,4.27165
383.80801,16.78000,      0.44917, 45.83833,50.00000,20.00000,4.27052
384.10699,16.79000,      0.45150, 45.59636,50.00000,20.00000,4.26939
384.40601,16.80000,      0.45342, 45.39006,50.00000,20.00000,4.26826
384.70599,16.81000,      0.45547, 45.15128,50.00000,20.00000,4.26712
385.00299,16.82000,      0.45741, 44.94498,50.00000,20.00000,4.26600
385.30200,16.83000,      0.45928, 44.70514,50.00000,20.00000,4.26487
385.59900,16.84000,      0.46106, 44.49884,50.00000,20.00000,4.26375
385.89899,16.85000,      0.46261, 44.25794,50.00000,20.00000,4.26262
386.19601,16.86000,      0.46441, 44.05695,50.00000,20.00000,4.26150
386.49301,16.87000,      0.46606, 43.82040,50.00000,20.00000,4.26038
386.79300,16.88000,      0.46732, 43.61080,50.00000,20.00000,4.25924
387.09100,16.89000,      0.46847, 43.36884,50.00000,20.00000,4.25812
387.39099,16.90000,      0.46937, 43.16147,50.00000,20.00000,4.25699
387.68900,16.91000,      0.47016, 42.92164,50.00000,20.00000,4.25587
387.98801,16.92000,      0.46999, 42.71533,50.00000,20.00000,4.25474
388.28299,16.93000,      0.47042, 42.47549,50.00000,20.00000,4.25363
388.58301,16.94000,      0.47074, 42.26697,50.00000,20.00000,4.25250
388.88101,16.95000,      0.47063, 42.02607,50.00000,20.00000,4.25138
389.17899,16.96000,      0.47055, 41.81764,50.00000,20.00000,4.25025
389.47699,16.97000,      0.47014, 41.57780,50.00000,20.00000,4.24913
389.77399,16.98000,      0.46938, 41.37256,50.00000,20.00000,4.24801
390.07300,16.99000,      0.46839, 41.13601,50.00000,20.00000,4.24689
390.37399,17.00000,      0.46699, 40.93289,50.00000,20.00000,4.24576
390.67200,17.01000,      0.46570, 40.70059,50.00000,20.00000,4.24464
390.97000,17.02000,      0.46433, 40.50511,50.00000,20.00000,4.24352
391.26999,17.03000,      0.46233, 40.27397,50.00000,20.00000,4.24239
391.56900,17.04000,      0.45990, 40.06756,50.00000,20.00000,4.24127
391.86600,17.05000,      0.45752, 39.85807,50.00000,20.00000,4.24015
392.16400,17.06000,      0.45508, 39.65060,50.00000,20.00000,4.23903
392.46301,17.07000,      0.45211, 39.44324,50.00000,20.00000,4.23791
392.76099,17.08000,      0.44909, 39.23577,50.00000,20.00000,4.23679
393.06000,17.09000,      0.44577, 39.02840,50.00000,20.00000,4.23567
393.35901,17.10000,      0.44212, 38.82635,50.00000,20.00000,4.23455
393.65701,17.11000,      0.43784, 38.62768,50.00000,20.00000,4.23343
393.95499,17.12000,      0.43349, 38.42891,50.00000,20.00000,4.23232
394.25500,17.13000,      0.42885, 38.18144,50.00000,20.00000,4.23119
394.55301,17.14000,      0.42380, 38.04644,50.00000,20.00000,4.23008
394.85001,17.15000,      0.41858, 37.88981,50.00000,20.00000,4.22896
395.15201,17.16000,      0.41313, 37.71046,50.00000,20.00000,4.22783
395.44800,17.17000,      0.40741, 37.51169,50.00000,20.00000,4.22673
395.74799,17.18000,      0.40148, 37.35940,50.00000,20.00000,4.22560
396.04800,17.19000,      0.39527, 37.19523,50.00000,20.00000,4.22448
396.34698,17.20000,      0.38887, 37.01482,50.00000,20.00000,4.22336
396.64700,17.21000,      0.38204, 36.81392,50.00000,20.00000,4.22224
396.94400,17.22000,      0.37484, 36.67024,50.00000,20.00000,4.22113
397.24301,17.23000,      0.36744, 36.51466,50.00000,20.00000,4.22002
397.54099,17.24000,      0.35989, 36.34285,50.00000,20.00000,4.21890
397.84201,17.25000,      0.35224, 36.14949,50.00000,20.00000,4.21778
398.13901,17.26000,      0.34427, 36.01238,50.00000,20.00000,4.21667
398.43799,17.27000,      0.33583, 35.86762,50.00000,20.00000,4.21555
398.73599,17.28000,      0.32700, 35.71311,50.00000,20.00000,4.21444
399.03699,17.29000,      0.31811, 35.54459,50.00000,20.00000,4.21332
399.33499,17.30000,      0.30900, 35.42796,50.00000,20.00000,4.21221
399.63300,17.31000,      0.29984, 35.30475,50.00000,20.00000,4.21110
399.93100,17.32000,      0.29060, 35.17082,50.00000,20.00000,4.20999
400.23099,17.33000,      0.28127, 35.01960,50.00000,20.00000,4.20887
400.53101,17.34000,      0.27183, 34.91485,50.00000,20.00000,4.20775
400.82999,17.35000,      0.26216, 34.80353,50.00000,20.00000,4.20664
401.12701,17.36000,      0.25247, 34.68255,50.00000,20.00000,4.20553
401.42700,17.37000,      0.24259, 34.54968,50.00000,20.00000,4.20442
401.72800,17.38000,      0.23241, 34.45788,50.00000,20.00000,4.20330
402.02899,17.39000,      0.22223, 34.35951,50.00000,20.00000,4.20218
402.32501,17.40000,      0.21211, 34.25264,50.00000,20.00000,4.20108
402.62500,17.41000,      0.20207, 34.13698,50.00000,20.00000,4.19996
402.92499,17.42000,      0.19222, 34.06576,50.00000,20.00000,4.19885
403.22400,17.43000,      0.18223, 33.98787,50.00000,20.00000,4.19774
403.52200,17.44000,      0.17219, 33.90255,50.00000,20.00000,4.19663
403.82300,17.45000,      0.16231, 33.81075,50.00000,20.00000,4.19551
404.12299,17.46000,      0.15249, 33.74591,50.00000,20.00000,4.19440
404.42001,17.47000,      0.14292, 33.67460,50.00000,20.00000,4.19329
404.72198,17.48000,      0.13360, 33.60116,50.00000,20.00000,4.19217
405.02200,17.49000,      0.12414, 33.51584,50.00000,20.00000,4.19106
405.32001,17.50000,      0.11484, 33.45863,50.00000,20.00000,4.18996
405.61899,17.51000,      0.10583, 33.39814,50.00000,20.00000,4.18885
405.91901,17.52000, 9.686006e-02, 33.33543,50.00000,20.00000,4.18774
406.21600,17.53000, 8.790485e-02, 33.27175,50.00000,20.00000,4.18664
406.51700,17.54000, 7.947362e-02, 33.23068,50.00000,20.00000,4.18552
406.81699,17.55000, 7.096735e-02, 33.18420,50.00000,20.00000,4.18441
407.11600,17.56000, 6.284422e-02, 33.13241,50.00000,20.00000,4.18330
407.41800,17.57000, 5.491084e-02, 33.07617,50.00000,20.00000,4.18219
407.71500,17.58000, 4.709643e-02, 33.03732,50.00000,20.00000,4.18109
408.01599,17.59000, 3.933097e-02, 32.99625,50.00000,20.00000,4.17998
408.31699,17.60000, 3.191420e-02, 32.94978,50.00000,20.00000,4.17886
408.61600,17.61000, 2.489931e-02, 32.89904,50.00000,20.00000,4.17776
408.91400,17.62000, 1.782773e-02, 32.86445,50.00000,20.00000,4.17666
409.21500,17.63000, 1.114088e-02, 32.82773,50.00000,20.00000,4.17555
409.51599,17.64000, 4.627082e-03, 32.78773,50.00000,20.00000,4.17443
409.81601,17.65000,-1.890188e-03, 32.74560,50.00000,20.00000,4.17333
410.11401,17.66000,-7.969153e-03, 32.71864,50.00000,20.00000,4.17223
410.41699,17.67000,-1.399837e-02, 32.69052,50.00000,20.00000,4.17111
410.71301,17.68000,-1.964174e-02, 32.65815,50.00000,20.00000,4.17002
411.01501,17.69000,-2.527051e-02, 32.62355,50.00000,20.00000,4.16890
411.31500,17.70000,-3.061922e-02, 32.59765,50.00000,20.00000,4.16780
411.61200,17.71000,-3.591758e-02, 32.56741,50.00000,20.00000,4.16670
411.91599,17.72000,-4.100661e-02, 32.53175,50.00000,20.00000,4.16558
412.21301,17.73000,-4.599186e-02, 32.49291,50.00000,20.00000,4.16449
412.51401,17.74000,-5.085597e-02, 32.46691,50.00000,20.00000,4.16338
412.81299,17.75000,-5.545687e-02, 32.43889,50.00000,20.00000,4.16228
413.11301,17.76000,-5.995396e-02, 32.40749,50.00000,20.00000,4.16118
413.41101,17.77000,-6.413432e-02, 32.37511,50.00000,20.00000,4.16008
413.71301,17.78000,-6.831713e-02, 32.35028,50.00000,20.00000,4.15897
414.01199,17.79000,-7.248424e-02, 32.32970,50.00000,20.00000,4.15787
414.31299,17.80000,-7.621030e-02, 32.30168,50.00000,20.00000,4.15676
414.61301,17.81000,-8.002696e-02, 32.27143,50.00000,20.00000,4.15566
414.91101,17.82000,-8.341961e-02, 32.25085,50.00000,20.00000,4.15457
415.21201,17.83000,-8.702727e-02, 32.22930,50.00000,20.00000,4.15346
415.51199,17.84000,-9.053023e-02, 32.20447,50.00000,20.00000,4.15236
415.81201,17.85000,-9.387521e-02, 32.17635,50.00000,20.00000,4.15126
416.10999,17.86000,-9.704415e-02, 32.15586,50.00000,20.00000,4.15017
416.41101,17.87000,     -0.10009, 32.13315,50.00000,20.00000,4.14906
416.71100,17.88000,     -0.10310, 32.10716,50.00000,20.00000,4.14796
417.00900,17.89000,     -0.10601, 32.07807,50.00000,20.00000,4.14687
417.31000,17.90000,     -0.10878, 32.05537,50.00000,20.00000,4.14577
417.60901,17.91000,     -0.11153, 32.03266,50.00000,20.00000,4.14467
417.91000,17.92000,     -0.11424, 32.00454,50.00000,20.00000,4.14357
418.20999,17.93000,     -0.11689, 31.97323,50.00000,20.00000,4.14247
418.50900,17.94000,     -0.11924, 31.95274,50.00000,20.00000,4.14138
418.81000,17.95000,     -0.12147, 31.93004,50.00000,20.00000,4.14027
419.10999,17.96000,     -0.12388, 31.90414,50.00000,20.00000,4.13918
419.40701,17.97000,     -0.12619, 31.87930,50.00000,20.00000,4.13809
419.70801,17.98000,     -0.12840, 31.85872,50.00000,20.00000,4.13699
420.01001,17.99000,     -0.13059, 31.83495,50.00000,20.00000,4.13589
420.30801,18.00000,     -0.13271, 31.80693,50.00000,20.00000,4.13480
420.60800,18.01000,     -0.13476, 31.77552,50.00000,20.00000,4.13370
420.90799,18.02000,     -0.13676, 31.75716,50.00000,20.00000,4.13261
421.20499,18.03000,     -0.13874, 31.73668,50.00000,20.00000,4.13152
421.50699,18.04000,     -0.14068, 31.71291,50.00000,20.00000,4.13042
421.80701,18.05000,     -0.14236, 31.68701,50.00000,20.00000,4.12933
422.10400,18.06000,     -0.14410, 31.66971,50.00000,20.00000,4.12824
422.40500,18.07000,     -0.14585, 31.65029,50.00000,20.00000,4.12715
422.70499,18.08000,     -0.14744, 31.62758,50.00000,20.00000,4.12605
423.00400,18.09000,     -0.14911, 31.60700,50.00000,20.00000,4.12496
423.30099,18.10000,     -0.15061, 31.58545,50.00000,20.00000,4.12388
423.60300,18.11000,     -0.15200, 31.56062,50.00000,20.00000,4.12278
423.89999,18.12000,     -0.15345, 31.53356,50.00000,20.00000,4.12170
424.20001,18.13000,     -0.15485, 31.50438,50.00000,20.00000,4.12061
424.50201,18.14000,     -0.15604, 31.48389,50.00000,20.00000,4.11951
424.79901,18.15000,     -0.15733, 31.46225,50.00000,20.00000,4.11843
425.09900,18.16000,     -0.15855, 31.43848,50.00000,20.00000,4.11734
425.39801,18.17000,     -0.15985, 31.41045,50.00000,20.00000,4.11625
425.70001,18.18000,     -0.16127, 31.39094,50.00000,20.00000,4.11515
425.99799,18.19000,     -0.16248, 31.37267,50.00000,20.00000,4.11407
426.29800,18.20000,     -0.16372, 31.35750,50.00000,20.00000,4.11298
426.59500,18.21000,     -0.16497, 31.33151,50.00000,20.00000,4.11190
426.89401,18.22000,     -0.16619, 31.31315,50.00000,20.00000,4.11082
427.19699,18.23000,     -0.16733, 31.29479,50.00000,20.00000,4.10972
427.49301,18.24000,     -0.16831, 31.27430,50.00000,20.00000,4.10864
427.79401,18.25000,     -0.16939, 31.24841,50.00000,20.00000,4.10755
428.09601,18.26000,     -0.17041, 31.22889,50.00000,20.00000,4.10646
428.39499,18.27000,     -0.17155, 31.20512,50.00000,20.00000,4.10537
428.69199,18.28000,     -0.17255, 31.17816,50.00000,20.00000,4.10430
428.99100,18.29000,     -0.17360, 31.14897,50.00000,20.00000,4.10322
429.29199,18.30000,     -0.17451, 31.12626,50.00000,20.00000,4.10213
429.58801,18.31000,     -0.17542, 31.10249,50.00000,20.00000,4.10105
429.88800,18.32000,     -0.17633, 31.07766,50.00000,20.00000,4.09997
430.18900,18.33000,     -0.17729, 31.05176,50.00000,20.00000,4.09888
430.48901,18.34000,     -0.17804, 31.03340,50.00000,20.00000,4.09780
430.78900,18.35000,     -0.17890, 31.01398,50.00000,20.00000,4.09671
431.08499,18.36000,     -0.17964, 30.99127,50.00000,20.00000,4.09564
431.38599,18.37000,     -0.18047, 30.96315,50.00000,20.00000,4.09455
431.68399,18.38000,     -0.18114, 30.94267,50.00000,20.00000,4.09348
431.98401,18.39000,     -0.18188, 30.91996,50.00000,20.00000,4.09239
432.28400,18.40000,     -0.18268, 30.89406,50.00000,20.00000,4.09131
432.58301,18.41000,     -0.18331, 30.86594,50.00000,20.00000,4.09023
432.88199,18.42000,     -0.18402, 30.84652,50.00000,20.00000,4.08915
433.18100,18.43000,     -0.18465, 30.82275,50.00000,20.00000,4.08808
433.47900,18.44000,     -0.18529, 30.79792,50.00000,20.00000,4.08700
433.77802,18.45000,     -0.18594, 30.77086,50.00000,20.00000,4.08592
434.07800,18.46000,     -0.18635, 30.75250,50.00000,20.00000,4.08484
434.37500,18.47000,     -0.18699, 30.73201,50.00000,20.00000,4.08377
434.67401,18.48000,     -0.18754, 30.70931,50.00000,20.00000,4.08270
434.97400,18.49000,     -0.18788, 30.68341,50.00000,20.00000,4.08162
435.27301,18.50000,     -0.18838, 30.66505,50.00000,20.00000,4.08054
435.57401,18.51000,     -0.18907, 30.64563,50.00000,20.00000,4.07946
435.87100,18.52000,     -0.18944, 30.62292,50.00000,20.00000,4.07839
436.17099,18.53000,     -0.18984, 30.59480,50.00000,20.00000,4.07731
436.46799,18.54000,     -0.19034, 30.57431,50.00000,20.00000,4.07624
436.76901,18.55000,     -0.19088, 30.55054,50.00000,20.00000,4.07516
437.06699,18.56000,     -0.19113, 30.52349,50.00000,20.00000,4.07409
437.36600,18.57000,     -0.19150, 30.49324,50.00000,20.00000,4.07302
437.66400,18.58000,     -0.19202, 30.47063,50.00000,20.00000,4.07195
437.96399,18.59000,     -0.19225, 30.44686,50.00000,20.00000,4.07087
438.26300,18.60000,     -0.19263, 30.42193,50.00000,20.00000,4.06980
438.56400,18.61000,     -0.19301, 30.39709,50.00000,20.00000,4.06872
438.85999,18.62000,     -0.19351, 30.37873,50.00000,20.00000,4.06766
439.15900,18.63000,     -0.19374, 30.35931,50.00000,20.00000,4.06659
439.46100,18.64000,     -0.19387, 30.34308,50.00000,20.00000,4.06550
439.75900,18.65000,     -0.19401, 30.32046,50.00000,20.00000,4.06444
440.05600,18.66000,     -0.19412, 30.30529,50.00000,20.00000,4.06337
440.35699,18.67000,     -0.19437, 30.28587,50.00000,20.00000,4.06230
440.65399,18.68000,     -0.19462, 30.28162,50.00000,20.00000,4.06123
440.95200,18.69000,     -0.19485, 30.26326,50.00000,20.00000,4.06017
441.25400,18.70000,     -0.19501, 30.24055,50.00000,20.00000,4.05909
441.55099,18.71000,     -0.19521, 30.22325,50.00000,20.00000,4.05802
441.84900,18.72000,     -0.19540, 30.19195,50.00000,20.00000,4.05696
442.14899,18.73000,     -0.19576, 30.17359,50.00000,20.00000,4.05589
442.44901,18.74000,     -0.19583, 30.15310,50.00000,20.00000,4.05482
442.74399,18.75000,     -0.19589, 30.12827,50.00000,20.00000,4.05376
443.04401,18.76000,     -0.19588, 30.09908,50.00000,20.00000,4.05269
443.34201,18.77000,     -0.19590, 30.07966,50.00000,20.00000,4.05163
443.64099,18.78000,     -0.19604, 30.05802,50.00000,20.00000,4.05056
443.93900,18.79000,     -0.19591, 30.03318,50.00000,20.00000,4.04950
444.23999,18.80000,     -0.19603, 30.01154,50.00000,20.00000,4.04843
444.53699,18.81000,     -0.19588, 30.00719,50.00000,20.00000,4.04737
444.83401,18.82000,     -0.19588, 29.98458,50.00000,20.00000,4.04631
445.13300,18.83000,     -0.19584, 29.96187,50.00000,20.00000,4.04524
445.43201,18.84000,     -0.19582, 29.94564,50.00000,20.00000,4.04418
445.73001,18.85000,     -0.19573, 29.91645,50.00000,20.00000,4.04312
446.02899,18.86000,     -0.19554, 29.90244,50.00000,20.00000,4.04206
446.32901,18.87000,     -0.19537, 29.87867,50.00000,20.00000,4.04099
446.62500,18.88000,     -0.19528, 29.85596,50.00000,20.00000,4.03994
446.92401,18.89000,     -0.19533, 29.83867,50.00000,20.00000,4.03887
447.22000,18.90000,     -0.19502, 29.80958,50.00000,20.00000,4.03782
447.51999,18.91000,     -0.19468, 29.79547,50.00000,20.00000,4.03675
447.81900,18.92000,     -0.19453, 29.77276,50.00000,20.00000,4.03569
448.11499,18.93000,     -0.19462, 29.75015,50.00000,20.00000,4.03464
448.41299,18.94000,     -0.19442, 29.73392,50.00000,20.00000,4.03358
448.70999,18.95000,     -0.19425, 29.70580,50.00000,20.00000,4.03253
449.01099,18.96000,     -0.19388, 29.69285,50.00000,20.00000,4.03146
